full_address,latitude,longitude,geocode_source,match_score,match_type,matched_address,geocoded_at
"8838 WALTHAM WOODS RD, PARKVILLE, MD 21234",39.399190052671,-76.542563216843,census,100,Exact,"8838 WALTHAM WOODS RD, PARKVILLE, MD, 21234",2026-05-14T21:44:03.798883+00:00
"8600 LASALLE RD 100 POTOMAC BUILDING, TOWSON, MD 21286",39.393425235571,-76.577744449708,census,50,Non_Exact,"8600 LASALLE RD, TOWSON, MD, 21286",2026-05-14T21:44:03.798883+00:00
"101 COLONIAL WAY, RISING SUN, MD 21911",39.694474505814,-76.05594939647,census,100,Exact,"101 COLONIAL WAY, RISING SUN, MD, 21911",2026-05-14T21:44:03.798883+00:00
"1 KINGS DR, TANEYTOWN, MD 21787",39.650906003948,-77.171293268034,census,100,Exact,"1 KINGS DR, TANEYTOWN, MD, 21787",2026-05-14T21:44:03.798883+00:00
"100 N COURT ST, FREDERICK, MD 21701",39.415479789676,-77.412038704605,census,100,Exact,"100 N COURT ST, FREDERICK, MD, 21701",2026-05-14T21:44:03.798883+00:00
"1 BARRINGTON PL, BEL AIR, MD 21014",39.506131338113,-76.32825924106,census,100,Exact,"1 BARRINGTON PL, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"9900 WASHINGTON BLVD N, LAUREL, MD 20723",39.114370617284,-76.833587605665,census,100,Exact,"9900 WASHINGTON BLVD N, LAUREL, MD, 20723",2026-05-14T21:44:03.798883+00:00
"9811 MALLARD, LAUREL, MD 20708",39.055380513787,-76.836687202841,census,50,Non_Exact,"9811 MALLARD DR, LAUREL, MD, 20708",2026-05-14T21:44:03.798883+00:00
"PO BOX, EASTON, MD 21601",38.792467,-76.087881,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"9956 N MAIN ST, BERLIN, MD 21811",38.342559100364,-75.219441701536,census,50,Non_Exact,"9956 MAIN ST, BERLIN, MD, 21811",2026-05-14T21:44:03.798883+00:00
"9715 MEDICAL CTR DR, ROCKVILLE, MD 20850",39.101114066952,-77.195376195352,census,100,Exact,"9715 MEDICAL CENTER DR, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"9475 DEERECO RD, TIMONIUM, MD 21093",39.452776324428,-76.638996167347,census,100,Exact,"9475 DEERECO RD, TIMONIUM, MD, 21093",2026-05-14T21:44:03.798883+00:00
"9500 ANNAPOLIS RD, LANHAM, MD 20706",38.964970391281,-76.841936031093,census,100,Exact,"9500 ANNAPOLIS RD, LANHAM, MD, 20706",2026-05-14T21:44:03.798883+00:00
"9414 BELAIR RD, BALTIMORE, MD 21236",39.406591015377,-76.471149174531,census,100,Exact,"9414 BELAIR RD, BALTIMORE, MD, 21236",2026-05-14T21:44:03.798883+00:00
"933R PULASKI HWY, HAVRE DE GRACE, MD 21078",39.559229,-76.141248,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"9093 RIDGEFIELD DR, FREDERICK, MD 21701",39.399178175837,-77.349004437975,census,100,Exact,"9093 RIDGEFIELD DR, FREDERICK, MD, 21701",2026-05-14T21:44:03.798883+00:00
"932 NATIONAL HWY, LAVALE, MD 21502",39.645263563645,-78.821475269764,census,100,Exact,"932 NATIONAL HWY, LAVALE, MD, 21502",2026-05-14T21:44:03.798883+00:00
"9 SCHILLING RD, HUNT VALLEY, MD 21031",39.493096340687,-76.650779896025,census,100,Exact,"9 SCHILLING RD, HUNT VALLEY, MD, 21031",2026-05-14T21:44:03.798883+00:00
"9025 CHEVROLET DR, ELLICOTT CITY, MD 21042",39.27522383505,-76.82325311825,census,100,Exact,"9025 CHEVROLET DR, ELLICOTT CITY, MD, 21042",2026-05-14T21:44:03.798883+00:00
"9 ABERDEEN SHOPPING PLZ, ABERDEEN, MD 21001",39.504488,-76.201049,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"9015 WOODYARD RD, CLINTON, MD 20735",38.766218122518,-76.894833489974,census,100,Exact,"9015 WOODYARD RD, CLINTON, MD, 20735",2026-05-14T21:44:03.798883+00:00
"8895 MCGAW RD, COLUMBIA, MD 21045",39.188821812969,-76.821771690353,census,100,Exact,"8895 MC GAW RD, COLUMBIA, MD, 21045",2026-05-14T21:44:03.798883+00:00
"8838 WALTHAM WOODS RD, BALTIMORE, MD 21234",39.399190052671,-76.542563216843,census,100,Exact,"8838 WALTHAM WOODS RD, BALTIMORE, MD, 21234",2026-05-14T21:44:03.798883+00:00
"100 HOSPITAL RD, PRINCE FREDERICK, MD 20678",38.56008844257,-76.598191863385,census,100,Exact,"100 HOSPITAL RD, PRINCE FREDERICK, MD, 20678",2026-05-14T21:44:03.798883+00:00
"114 BUSINESS CTR DR, REISTERSTOWN, MD 21136",39.465850367982,-76.827819539312,census,100,Exact,"114 BUS CENTER DR, REISTERSTOWN, MD, 21136",2026-05-14T21:44:03.798883+00:00
"111 N W ST, EASTON, MD 21601",38.792467,-76.087881,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"10814 HICKORY RIDGE RD, COLUMBIA, MD 21044",39.210986721166,-76.886859195432,census,100,Exact,"10814 HICKORY RIDGE RD, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"11002 VEIRS MILL RD, SILVER SPRING, MD 20902",39.036111165269,-77.050296051051,census,100,Exact,"11002 VEIRS MILL RD, SILVER SPRING, MD, 20902",2026-05-14T21:44:03.798883+00:00
"10776 GRAY'S CORNER RD, BERLIN, MD 21811",38.345062569406,-75.187154896709,census,100,Exact,"10776 GRAYS CORNER RD, BERLIN, MD, 21811",2026-05-14T21:44:03.798883+00:00
"1100 E 33RD ST, BALTIMORE, MD 21218",39.328582407483,-76.601379506676,census,100,Exact,"1100 E 33RD ST, BALTIMORE, MD, 21218",2026-05-14T21:44:03.798883+00:00
"10714 POTOMAC TENNIS LN, POTOMAC, MD 20854",39.030853422053,-77.201548856948,census,100,Exact,"10714 POTOMAC TENNIS LN, POTOMAC, MD, 20854",2026-05-14T21:44:03.798883+00:00
"10540 CONNECTICUT AVE, KENSINGTON, MD 20895",39.028004133567,-77.076631485282,census,100,Exact,"10540 CONNECTICUT AVE, KENSINGTON, MD, 20895",2026-05-14T21:44:03.798883+00:00
"10451 TWIN RIVERS RD, COLUMBIA, MD 21044",39.220597418916,-76.874056826447,census,100,Exact,"10451 TWIN RIVERS RD, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"110 S PACA ST, BALTIMORE, MD 21201",39.287285413613,-76.622302931829,census,100,Exact,"110 S PACA ST, BALTIMORE, MD, 21201",2026-05-14T21:44:03.798883+00:00
"110 BAUGHMANS LANE, FREDERICK, MD 21702",39.418489587876,-77.437582353513,census,100,Exact,"110 BAUGHMANS LN, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"10903 INDIAN HEAD HWY, FORT WASHINGTON, MD 20744",38.738863436752,-76.991586974602,census,100,Exact,"10903 INDIAN HEAD HWY, FORT WASHINGTON, MD, 20744",2026-05-14T21:44:03.798883+00:00
"104 PLUMTREE RD, BEL AIR, MD 21015",39.502555004381,-76.327027626993,census,100,Exact,"104 PLUMTREE RD, BEL AIR, MD, 21015",2026-05-14T21:44:03.798883+00:00
"10755 FALLS RD, LUTHERVILLE, MD 21093",39.41991901972,-76.669811114272,census,100,Exact,"10755 FALLS RD, LUTHERVILLE, MD, 21093",2026-05-14T21:44:03.798883+00:00
"103 N E PLZ, NORTH EAST, MD 21901",39.583057,-75.9668,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"10710 CHARTER DR, COLUMBIA, MD 21044",39.211217138034,-76.882870793341,census,100,Exact,"10710 CHARTER DR, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"1029 E BALTIMORE ST, BALTIMORE, MD 21202",39.290694168503,-76.602113709758,census,100,Exact,"1029 E BALTIMORE ST, BALTIMORE, MD, 21202",2026-05-14T21:44:03.798883+00:00
"10700 CHARTER DR, COLUMBIA, MD 21044",39.211078781991,-76.882869729073,census,100,Exact,"10700 CHARTER DR, COLUMBIA, MD, 21044",2026-05-14T21:44:03.798883+00:00
"1010 W ST, ANNAPOLIS, MD 21401",38.987941,-76.552716,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"1027 MEMORIAL DR, OAKLAND, MD 21550",39.415717838369,-79.392187442327,census,100,Exact,"1027 MEMORIAL DR, OAKLAND, MD, 21550",2026-05-14T21:44:03.798883+00:00
"100 E CARROLL ST, SALISBURY, MD 21801",38.363195843404,-75.597823392281,census,100,Exact,"100 E CARROLL ST, SALISBURY, MD, 21801",2026-05-14T21:44:03.798883+00:00
"10154 RIVER RD, POTOMAC, MD 20854",39.017639468965,-77.208438897807,census,100,Exact,"10154 RIVER RD, POTOMAC, MD, 20854",2026-05-14T21:44:03.798883+00:00
"100 CHERRY LN, PERRYVILLE, MD 21903",39.543625652493,-76.005260122793,census,100,Exact,"100 CHERRY LN, PERRYVILLE, MD, 21903",2026-05-14T21:44:03.798883+00:00
"1324 BELMONT AVE, SALISBURY, MD 21804",38.370034852776,-75.570704846568,census,100,Exact,"1324 BELMONT AVE, SALISBURY, MD, 21804",2026-05-14T21:44:03.798883+00:00
"12162 TECH RD, SILVER SPRING, MD 20904",39.056082113431,-76.966782774974,census,100,Exact,"12162 TECH RD, SILVER SPRING, MD, 20904",2026-05-14T21:44:03.798883+00:00
"1300 SPRING ST, SILVER SPRING, MD 20910",38.999332981431,-77.031966456499,census,100,Exact,"1300 SPRING ST, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"1311 S MAIN ST, MOUNT AIRY, MD 21771",39.367464100413,-77.164730907679,census,100,Exact,"1311 S MAIN ST, MOUNT AIRY, MD, 21771",2026-05-14T21:44:03.798883+00:00
"12105 PARK HEIGHTS AVE, OWINGS MILLS, MD 21117",39.456953760246,-76.754910256766,census,100,Exact,"12105 PARK HEIGHTS AVE, OWINGS MILLS, MD, 21117",2026-05-14T21:44:03.798883+00:00
"12800 MIDDLEBROOK RD, GERMANTOWN, MD 20874",39.176911252604,-77.264417508458,census,100,Exact,"12800 MIDDLEBROOK RD, GERMANTOWN, MD, 20874",2026-05-14T21:44:03.798883+00:00
"120 LANGLEY RD N, GLEN BURNIE, MD 21060",39.180088170879,-76.606954121578,census,50,Non_Exact,"120 N LANGLEY RD, GLEN BURNIE, MD, 21060",2026-05-14T21:44:03.798883+00:00
"12584 NATIONAL PIKE, GRANTSVILLE, MD 21536",39.694615887755,-79.102055356817,census,100,Exact,"12584 NATIONAL PIKE, GRANTSVILLE, MD, 21536",2026-05-14T21:44:03.798883+00:00
"11810 W MARKET PL, FULTON, MD 20759",39.149709157581,-76.908816855945,census,100,Exact,"11810 W MARKET PL, FULTON, MD, 20759",2026-05-14T21:44:03.798883+00:00
"12502 WILLOWBROOK RD, CUMBERLAND, MD 21502",39.648771789525,-78.731713628036,census,100,Exact,"12502 WILLOWBROOK RD, CUMBERLAND, MD, 21502",2026-05-14T21:44:03.798883+00:00
"125 AIRPORT DR, WESTMINSTER, MD 21157",39.606611024129,-76.999775267265,census,100,Exact,"125 AIRPORT DR, WESTMINSTER, MD, 21157",2026-05-14T21:44:03.798883+00:00
"12073 TECH RD, SILVER SPRING, MD 20904",39.05290977991,-76.968595474751,census,100,Exact,"12073 TECH RD, SILVER SPRING, MD, 20904",2026-05-14T21:44:03.798883+00:00
"12501 WILLOWBROOK RD, CUMBERLAND, MD 21502",39.650167540401,-78.73300236634,census,100,Exact,"12501 WILLOWBROOK RD, CUMBERLAND, MD, 21502",2026-05-14T21:44:03.798883+00:00
"1234 WASHINGTON RD, WESTMINSTER, MD 21157",39.540143019867,-76.994258238394,census,100,Exact,"1234 WASHINGTON RD, WESTMINSTER, MD, 21157",2026-05-14T21:44:03.798883+00:00
"11670 OLD NATIONAL PIKE, NEW MARKET, MD 21774",39.385288278404,-77.262554183015,census,100,Exact,"11670 OLD NATIONAL PIKE, NEW MARKET, MD, 21774",2026-05-14T21:44:03.798883+00:00
"123 OLD SOLOMONS ISLAND RD, ANNAPOLIS, MD 21401",38.976061015052,-76.539517063939,census,100,Exact,"123 OLD SOLOMONS ISLAND RD, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"116 N BOND ST, BEL AIR, MD 21014",39.537037157533,-76.351809715392,census,100,Exact,"116 N BOND ST, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"12230 ROCKVILLE PIKE, ROCKVILLE, MD 20852",39.055068042131,-77.118458232765,census,100,Exact,"12230 ROCKVILLE PIKE, ROCKVILLE, MD, 20852",2026-05-14T21:44:03.798883+00:00
"11402 PROSPECT CT, GLENN DALE, MD 20769",38.979383362877,-76.80704601714,census,100,Exact,"11402 PROSPECT CT, GLENN DALE, MD, 20769",2026-05-14T21:44:03.798883+00:00
"1194 DUTCHMANS CREEK DR, BRUNSWICK, MD 21716",39.317799,-77.626706,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"1202 ANNAPOLIS RD, ODENTON, MD 21113",39.082822517067,-76.691373440279,census,100,Exact,"1202 ANNAPOLIS RD, ODENTON, MD, 21113",2026-05-14T21:44:03.798883+00:00
"11355 PEMBROOKE SQ, WALDORF, MD 20603",38.62913,-76.975586,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"11672 SOMERSET AVE, PRINCESS ANNE, MD 21853",38.201680488507,-75.692540635902,census,100,Exact,"11672 SOMERSET AVE, PRINCESS ANNE, MD, 21853",2026-05-14T21:44:03.798883+00:00
"12 MEDSTAR BLVD, BEL AIR, MD 21015",39.544176,-76.292469,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"11200 ROCKVILLE PIKE, ROCKVILLE, MD 20852",39.051511,-77.123973,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"11637 TERRACE DR, WALDORF, MD 20602",38.617373533469,-76.913189665267,census,100,Exact,"11637 TERRACE DR, WALDORF, MD, 20602",2026-05-14T21:44:03.798883+00:00
"11921 ROCKVILLE PIKE, ROCKVILLE, MD 20852",39.049672627424,-77.114259096844,census,100,Exact,"11921 ROCKVILLE PIKE, ROCKVILLE, MD, 20852",2026-05-14T21:44:03.798883+00:00
"1120 OPAL CT, HAGERSTOWN, MD 21740",39.635825358668,-77.695260223623,census,100,Exact,"1120 OPAL CT, HAGERSTOWN, MD, 21740",2026-05-14T21:44:03.798883+00:00
"111 WARREN RD, COCKEYSVILLE, MD 21030",39.474675002751,-76.638011734128,census,100,Exact,"111 WARREN RD, COCKEYSVILLE, MD, 21030",2026-05-14T21:44:03.798883+00:00
"11845 HG TRUEMAN RD, LUSBY, MD 20657",38.371567205042,-76.44256868132,census,50,Non_Exact,"11845 H G TRUEMAN RD, LUSBY, MD, 20657",2026-05-14T21:44:03.798883+00:00
"1110 ANNAPOLIS RD, ODENTON, MD 21113",39.08080941687,-76.688082051903,census,100,Exact,"1110 ANNAPOLIS RD, ODENTON, MD, 21113",2026-05-14T21:44:03.798883+00:00
"1103 N POINT BLVD, BALTIMORE, MD 21224",39.290396835498,-76.50687157715,census,100,Exact,"1103 N POINT BLVD, BALTIMORE, MD, 21224",2026-05-14T21:44:03.798883+00:00
"12510 PROSPERITY DR, SILVER SPRING, MD 20904",39.06069011656,-76.963071846462,census,100,Exact,"12510 PROSPERITY DR, SILVER SPRING, MD, 20904",2026-05-14T21:44:03.798883+00:00
"16701 MELFORD BLVD, BOWIE, MD 20715",38.962126788321,-76.713864241316,census,100,Exact,"16701 MELFORD BLVD, BOWIE, MD, 20715",2026-05-14T21:44:03.798883+00:00
"14955 SHADY GROVE RD, ROCKVILLE, MD 20850",39.099428697122,-77.192187790107,census,100,Exact,"14955 SHADY GROVE RD, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"1600 CRAIN HWY S, GLEN BURNIE, MD 21061",39.144372695545,-76.631715555461,census,100,Exact,"1600 CRAIN HWY S, GLEN BURNIE, MD, 21061",2026-05-14T21:44:03.798883+00:00
"14801 PHYSICIANS LN, ROCKVILLE, MD 20850",39.099057978216,-77.211136495539,census,100,Exact,"14801 PHYSICIANS LN, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"15732 CRABBS BRANCH WAY, DERWOOD, MD 20855",39.1111666487,-77.155456112333,census,100,Exact,"15732 CRABBS BRANCH WAY, DERWOOD, MD, 20855",2026-05-14T21:44:03.798883+00:00
"14090 HG TRUEMAN RD, SOLOMONS, MD 20688",38.327259,-76.464324,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"1396 PICCARD DR, ROCKVILLE, MD 20850",39.107785260114,-77.181117403201,census,100,Exact,"1396 PICCARD DR, ROCKVILLE, MD, 20850",2026-05-14T21:44:03.798883+00:00
"13911 HIGHSTREAM PL, GERMANTOWN, MD 20874",39.171108983311,-77.28688556336,census,100,Exact,"13911 HIGHSTREAM PL, GERMANTOWN, MD, 20874",2026-05-14T21:44:03.798883+00:00
"1511 RITCHIE HWY, ARNOLD, MD 21012",39.046562,-76.495626,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"14496 TRIADELPHIA MILL RD, DAYTON, MD 21036",39.229087442936,-77.016486389639,census,100,Exact,"14496 TRIADELPHIA MILL RD, DAYTON, MD, 21036",2026-05-14T21:44:03.798883+00:00
"1432 RIVERSIDE AVE, BALTIMORE, MD 21230",39.273546458939,-76.608555714617,census,100,Exact,"1432 RIVERSIDE AVE, BALTIMORE, MD, 21230",2026-05-14T21:44:03.798883+00:00
"13629 BALTIMORE AVE, LAUREL, MD 20707",39.078452762911,-76.865959248113,census,100,Exact,"13629 BALTIMORE AVE, LAUREL, MD, 20707",2026-05-14T21:44:03.798883+00:00
"14307 JARRETTSVILLE PIKE, PHOENIX, MD 21131",39.518990646735,-76.559204194673,census,100,Exact,"14307 JARRETTSVILLE PIKE, PHOENIX, MD, 21131",2026-05-14T21:44:03.798883+00:00
"1319 APPLE AVE, SILVER SPRING, MD 20910",38.996039138522,-77.0322432517,census,100,Exact,"1319 APPLE AVE, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"1412 CRAIN HWY N, GLEN BURNIE, MD 21061",39.187654312567,-76.61386369983,census,100,Exact,"1412 CRAIN HWY N, GLEN BURNIE, MD, 21061",2026-05-14T21:44:03.798883+00:00
"1300 MERCANTILE LN, LARGO, MD 20774",38.907773530851,-76.837277629754,census,100,Exact,"1300 MERCANTILE LN, LARGO, MD, 20774",2026-05-14T21:44:03.798883+00:00
"1363 BECKNEL AVE, ODENTON, MD 21113",39.084426010453,-76.70196437074,census,100,Exact,"1363 BECKNEL AVE, ODENTON, MD, 21113",2026-05-14T21:44:03.798883+00:00
"1400 SPRING ST, SILVER SPRING, MD 20910",38.998603541172,-77.033212721258,census,100,Exact,"1400 SPRING ST, SILVER SPRING, MD, 20910",2026-05-14T21:44:03.798883+00:00
"12503 WILLOWBROOK RD, CUMBERLAND, MD 21502",39.654768518168,-78.73184291729,census,50,Non_Exact,"12503 OLD WILLOW BROOK RD SE, CUMBERLAND, MD, 21502",2026-05-14T21:44:03.798883+00:00
"1354 EASTERN BLVD, ESSEX, MD 21221",39.315888945981,-76.460854877555,census,100,Exact,"1354 EASTERN BLVD, ESSEX, MD, 21221",2026-05-14T21:44:03.798883+00:00
"13890 FORSYTHE RD, SYKESVILLE, MD 21784",39.34290725157,-76.996263354094,census,100,Exact,"13890 FORSYTHE RD, SYKESVILLE, MD, 21784",2026-05-14T21:44:03.798883+00:00
"12325 NEW HAMPSHIRE AVE, SILVER SPRING, MD 20904",39.058646345105,-76.9975133341,census,100,Exact,"12325 NEW HAMPSHIRE AVE, SILVER SPRING, MD, 20904",2026-05-14T21:44:03.798883+00:00
"1301 HOLLING PL, FREDERICK, MD 21701",39.430846759214,-77.40247950202,census,100,Exact,"1301 HOLLING PL, FREDERICK, MD, 21701",2026-05-14T21:44:03.798883+00:00
"134 OWENSVILLE RD, WEST RIVER, MD 20778",38.848992267647,-76.598744531258,census,100,Exact,"134 OWENSVILLE RD, WEST RIVER, MD, 20778",2026-05-14T21:44:03.798883+00:00
"1221 MERCANTILE LN, LARGO, MD 20774",38.90607978475,-76.837715982153,census,100,Exact,"1221 MERCANTILE LN, LARGO, MD, 20774",2026-05-14T21:44:03.798883+00:00
"13002 PENN SHOP RD, MOUNT AIRY, MD 21771",39.334485953994,-77.213489487513,census,100,Exact,"13002 PENN SHOP RD, MOUNT AIRY, MD, 21771",2026-05-14T21:44:03.798883+00:00
"2000 MEDICAL PKWY, ANNAPOLIS, MD 21401",38.98901511505,-76.533351783382,census,100,Exact,"2000 MEDICAL PKWY, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"19710 FISHER AVE, POOLESVILLE, MD 20837",39.1448588833,-77.412554403428,census,100,Exact,"19710 FISHER AVE, POOLESVILLE, MD, 20837",2026-05-14T21:44:03.798883+00:00
"200 MEMORIAL AVE, WESTMINSTER, MD 21157",39.557251055149,-76.989017836576,census,100,Exact,"200 MEMORIAL AVE, WESTMINSTER, MD, 21157",2026-05-14T21:44:03.798883+00:00
"1925 GREENSPRING DR, TIMONIUM, MD 21093",39.432492580741,-76.62915331726,census,100,Exact,"1925 GREENSPRING DR, TIMONIUM, MD, 21093",2026-05-14T21:44:03.798883+00:00
"20 CROSSROADS DR, OWINGS MILLS, MD 21117",39.396988075845,-76.751872102193,census,100,Exact,"20 CROSSROADS DR, OWINGS MILLS, MD, 21117",2026-05-14T21:44:03.798883+00:00
"1920 GREENSPRING DR, TIMONIUM, MD 21093",39.432267862362,-76.629313319661,census,100,Exact,"1920 GREENSPRING DR, TIMONIUM, MD, 21093",2026-05-14T21:44:03.798883+00:00
"19801 OBSERVATION DR, GERMANTOWN, MD 20876",39.179182947006,-77.242484530739,census,100,Exact,"19801 OBSERVATION DR, GERMANTOWN, MD, 20876",2026-05-14T21:44:03.798883+00:00
"18530 OFFICE PARK DR, MONTGOMERY VILLAGE, MD 20886",39.161426507994,-77.202840436936,census,100,Exact,"18530 OFFICE PARK DR, MONTGOMERY VILLAGE, MD, 20886",2026-05-14T21:44:03.798883+00:00
"1819 BAY RIDGE AVE, ANNAPOLIS, MD 21403",38.955875244976,-76.492347477753,census,100,Exact,"1819 BAY RIDGE AVE, ANNAPOLIS, MD, 21403",2026-05-14T21:44:03.798883+00:00
"1640 WOODBROOKE DR, SALISBURY, MD 21804",38.362609836981,-75.551249234902,census,100,Exact,"1640 WOODBROOKE DR, SALISBURY, MD, 21804",2026-05-14T21:44:03.798883+00:00
"1915 BLAIR CT, BEL AIR, MD 21015",39.535490601524,-76.314770577666,census,100,Exact,"1915 BLAIR CT, BEL AIR, MD, 21015",2026-05-14T21:44:03.798883+00:00
"1905 GOLD MINE RD, BROOKEVILLE, MD 20833",39.174575973454,-77.042673749371,census,100,Exact,"1905 GOLD MINE RD, BROOKEVILLE, MD, 20833",2026-05-14T21:44:03.798883+00:00
"19 WALKER AVE, PIKESVILLE, MD 21208",39.377072726475,-76.722658612849,census,100,Exact,"19 WALKER AVE, PIKESVILLE, MD, 21208",2026-05-14T21:44:03.798883+00:00
"16003 COMPRINT CIR, GAITHERSBURG, MD 20877",39.119553078461,-77.184676926033,census,100,Exact,"16003 COMPRINT CIR, GAITHERSBURG, MD, 20877",2026-05-14T21:44:03.798883+00:00
"187 THOMAS JOHNSON DR, FREDERICK, MD 21702",39.43995996871,-77.409114221546,census,100,Exact,"187 THOMAS JOHNSON DR, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"16 S EUTAW ST, BALTIMORE, MD 21201",39.289407836939,-76.621063592457,census,50,Non_Exact,"16 N EUTAW ST, BALTIMORE, MD, 21201",2026-05-14T21:44:03.798883+00:00
"1819 WENDOVER RD, BALTIMORE, MD 21234",39.378278656073,-76.557406738455,census,100,Exact,"1819 WENDOVER RD, BALTIMORE, MD, 21234",2026-05-14T21:44:03.798883+00:00
"1562 OPOSSUMTOWN PIKE, FREDERICK, MD 21702",39.479251,-77.443194,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"1738 ELTON RD, SILVER SPRING, MD 20903",39.019452119915,-76.97207306671,census,100,Exact,"1738 ELTON RD, SILVER SPRING, MD, 20903",2026-05-14T21:44:03.798883+00:00
"1501 W SARATOGA ST, BALTIMORE, MD 21223",39.292106975496,-76.641267222823,census,100,Exact,"1501 W SARATOGA ST, BALTIMORE, MD, 21223",2026-05-14T21:44:03.798883+00:00
"170 THOMAS JOHNSON DR, FREDERICK, MD 21702",39.440926406389,-77.406357560394,census,100,Exact,"170 THOMAS JOHNSON DR, FREDERICK, MD, 21702",2026-05-14T21:44:03.798883+00:00
"1500 WHETSTONE WAY, BALTIMORE, MD 21230",39.268123,-76.626716,fallback_zip,,No_Match,,2026-05-14T21:44:03.798883+00:00
"221 CROCKER DR, BEL AIR, MD 21014",39.545207793124,-76.350247475693,census,100,Exact,"221 CROCKER DR, BEL AIR, MD, 21014",2026-05-14T21:44:03.798883+00:00
"2517 AFTON ST, TEMPLE HILLS, MD 20748",38.844549184889,-76.963085284235,census,100,Exact,"2517 AFTON ST, TEMPLE HILLS, MD, 20748",2026-05-14T21:44:03.798883+00:00
"21925 FREDERICK RD, BOYDS, MD 20841",39.215841171748,-77.252734731809,census,100,Exact,"21925 FREDERICK RD, BOYDS, MD, 20841",2026-05-14T21:44:03.798883+00:00
"2448 HOLLY AVE, ANNAPOLIS, MD 21401",38.984532311216,-76.537561236806,census,100,Exact,"2448 HOLLY AVE, ANNAPOLIS, MD, 21401",2026-05-14T21:44:03.798883+00:00
"217 WASHINGTON HEIGHTS MED CTR, WESTMINSTER, MD 21157",39.562853709204,-76.987772725493,census,50,Non_Exact,"217 WASHINGTON HEIGHTS CENTER, WESTMINSTER, MD, 21157",2026-05-14T21:44:03.798883+00:00
"2360 W JOPPA RD, LUTHERVILLE, MD 21093",39.419163708493,-76.668890620785,census,100,Exact,"2360 W JOPPA RD, LUTHERVILLE, MD, 21093",2026-05-14T21:44:03.798883+00:00
"207 MEADOW CREEK LN, ELKTON, MD 21921",39.629774676667,-75.80277964889,census,100,Exact,"207 MEADOW CREEK LN, ELKTON, MD, 21921",2026-05-14T21:44:03.798883+00:00
"23140 MOAKLEY ST, LEONARDTOWN, MD 20650",38.303966320491,-76.641146931827,census,100,Exact,"23140 MOAKLEY ST, LEONARDTOWN, MD, 20650",2026-05-14T21:44:03.798883+00:00
"20528 BOLAND FARM RD, GERMANTOWN, MD 20876",39.192224986099,-77.249569576716,census,100,Exact,"20528 BOLAND FARM RD, GERMANTOWN, MD, 20876",2026-05-14T21:44:03.798883+00:00
